expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,coherence_level,distance,distance_level,direction,reference,signal_delay,correct_response,participant_response,correct,correct_response_colour,participant_response_colour,response_time,confidence_start_position,confidence_rating,confidence_response_time,confidence_adjustments
confidence-pgACC-TUS,R88533/RE002,1,2025-01-22_10h29.12.004,2025-01-22 10:29:26,None,None,999,,,1,0.7,high,30,low,236.0,266.0,0.5803251817713849,CW,CW,True,blue,blue,21.43529270007275,1,70,2.6253037452697754,[(1, 0), (2, 1.5104994773864746), (3, 1.7443301677703857), (4, 1.9272832870483398)]
confidence-pgACC-TUS,R88533/RE002,1,2025-01-22_10h29.12.004,2025-01-22 10:29:26,None,None,999,,,2,0.7,high,30,low,349.0,19.0,0.6888066199920333,CW,CW,True,orange,orange,30.653890200075693,None,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-22_10h29.12.004,2025-01-22 10:29:26,None,None,999,,,3,0.7,high,30,low,240.0,210.0,0.7090993965342883,CCW,CCW,True,orange,orange,36.40581140003633,9,80,10.841744661331177,[(9, 0), (8, 0.6765336990356445), (7, 0.8941752910614014), (6, 1.093041181564331)]
