expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,coherence_level,distance,distance_level,direction,reference,signal_delay,correct_response,participant_response,correct,correct_response_colour,participant_response_colour,response_time,confidence_rating,confidence_response_time,bonus_payment
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h25.31.503,2025-01-09 12:25:35,None,None,999,,,1,0.2,low,10,low,43.0,33.0,0.67350151003065,CCW,CCW,True,blue,blue,10.466940100013744,90,1.456751823425293,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h25.31.503,2025-01-09 12:25:35,None,None,999,,,2,0.2,low,10,low,230.0,220.0,0.34181216795183267,CCW,CCW,True,orange,orange,18.418704200012144,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h25.31.503,2025-01-09 12:25:35,None,None,999,,,3,0.4,high,30,high,321.0,291.0,0.45192564438684274,CCW,CCW,True,orange,orange,22.651263400010066,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h25.31.503,2025-01-09 12:25:35,None,None,999,,,4,0.2,low,30,high,203.0,173.0,0.7258144624281029,CCW,CCW,True,blue,blue,27.80140540000866,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h25.31.503,2025-01-09 12:25:35,2025-01-09 12:26:02,0:00:27.819266,999,,,5,0.2,low,10,low,40.0,30.0,0.301943498681938,CCW,CW,False,blue,orange,32.461177000019234,None,None,0.4
