expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,distance,direction,reference_direction,response,response_time,confidence_rating,confidence_response_time,bonus_payment
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_11h34.01.584,2025-01-09 11:34:22,None,None,999,,,1,0.4,10,304.0,CCW,CCW,51.78771740000229,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_11h34.01.584,2025-01-09 11:34:22,None,None,999,,,2,0.4,10,197.0,CCW,CW,58.983525299991015,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_11h34.01.584,2025-01-09 11:34:22,None,None,999,,,3,0.2,30,170.0,CW,CCW,64.83682169998065,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_11h34.01.584,2025-01-09 11:34:22,None,None,999,,,4,0.2,30,56.0,CW,CCW,70.10701859998517,70,8.567005395889282,None
