expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,distance,direction,reference_direction,response,response_time,confidence_rating,confidence_response_time,bonus_payment
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_10h30.48.610,2025-01-09 10:30:53,None,None,999,,,1,0.4,30,100.0,CCW,CW,11.200505600019824,80,1.8722503185272217,None
