expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,coherence_level,distance,distance_level,direction,reference,signal_delay,correct_response,participant_response,correct,correct_response_colour,participant_response_colour,response_time,confidence_rating,confidence_response_time,bonus_payment
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h20.58.187,2025-01-09 12:21:04,None,None,999,,,1,0.4,high,30,high,143.0,113.0,0.4780725314225156,CCW,CW,False,blue,<method-wrapper '__getattribute__' of attributeSetter object at 0x000002154231DBE0>,11.81586599998991,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h20.58.187,2025-01-09 12:21:04,None,None,999,,,2,0.2,low,30,high,32.0,2.0,0.748136275368419,CCW,CCW,True,blue,<method-wrapper '__getattribute__' of attributeSetter object at 0x000002154231DBE0>,16.94359519999125,90,1.2840850353240967,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h20.58.187,2025-01-09 12:21:04,None,None,999,,,3,0.4,high,30,high,89.0,59.0,0.3630220285421558,CCW,CW,False,blue,<method-wrapper '__getattribute__' of attributeSetter object at 0x000002154231DBE0>,25.75952339998912,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h20.58.187,2025-01-09 12:21:04,None,None,999,,,4,0.4,high,10,low,4.0,14.0,0.7481538959790631,CW,CW,True,orange,<method-wrapper '__getattribute__' of attributeSetter object at 0x000002154231DBE0>,30.088011999992887,None,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_12h20.58.187,2025-01-09 12:21:04,2025-01-09 12:21:30,0:00:26.568120,999,,,5,0.4,high,10,low,319.0,329.0,0.3897680101946047,CW,CW,True,blue,<method-wrapper '__getattribute__' of attributeSetter object at 0x000002154231DBE0>,34.29983530001482,None,None,0.3
