expName,curec_ID,session_nr,date,start_time,end_time,duration,participant,age,gender,trial_count,coherence,distance,direction,reference_direction,response,response_time,confidence_rating,confidence_response_time,bonus_payment
confidence-pgACC-TUS,R88533/RE002,1,2025-01-09_10h20.15.436,2025-01-09 10:20:21,None,None,999,,,1,0.2,10,325.0,CCW,CCW,12.420096399990143,60,5.807865619659424,None
