expName,curec_ID,session_nr,date,start_time,end_time,participant,age,gender,trial_count,coherence,distance,direction,reference_direction,response,response_time,confidence_rating,confidence_response_time
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,1,0.4,30,350.46,CCW,CW,24.581287399865687,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,2,0.4,30,225.58,CCW,CW,29.27671119943261,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,3,0.2,10,229.91,CCW,CW,33.92894349992275,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,4,0.2,30,224.82,CCW,CCW,37.95090899989009,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,5,0.4,30,188.26,CCW,CW,41.776557699777186,80,3.3373944759368896
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,6,0.4,30,229.82,CCW,CW,51.17121890000999,None,None
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,7,0.2,10,167.19,CCW,CW,56.59173609968275,70,8.234270811080933
confidence-pgACC-TUS,R88533/RE002,1,2025-01-06_09h52.07.361,2025-01-06 09:52:16,None,999,,,8,0.4,10,325.19,CW,CW,72.41645929962397,None,None
